"","means_control","means_uc","fold_change","hmr","mar"
"HMR_6361",0.477717059917704,0.46697605351087,0.00083081427428871,"HMR_6361","MAR06361"
"HMR_6366",-0.0450476647954527,-0.0219091900492851,0.00473044744506162,"HMR_6366","MAR06366"
"HMR_6377",0,0.00889668720583888,0.00309117360693654,"HMR_6377","MAR06377"
"HMR_6380",45.176485634961,51.7191232956272,0.75514498795785,"HMR_6380","MAR06380"
"HMR_6381",10.5993757532041,6.17128708332497,-0.507619577793981,"HMR_6381","MAR06381"
"HMR_6382",5.77365861313016,5.63571586772833,-0.0138104996975735,"HMR_6382","MAR06382"
"HMR_6384",73.8729119495687,86.3721863209829,1.44077231496958,"HMR_6384","MAR06384"
"HMR_6424",-0.000775644028103044,-0.000775644028103044,0.0020671373656139,"HMR_6424","MAR06424"
"HMR_6439",0.000775644028103044,0.000771878765830699,0.00206670397226919,"HMR_6439","MAR06439"
"HMR_6505",-0.000775644028103044,-0.000775644028103045,0.0020671373656139,"HMR_6505","MAR06505"
"HMR_6512",-0.000775644028103061,-0.000775644028102773,0.00206713736561393,"HMR_6512","MAR06512"
"HMR_6628",0.00748906129738074,0.00702231946507903,0.00201341393569443,"HMR_6628","MAR06628"
"HMR_7684",0.140460888678344,0.826064642532267,0.0809822520470076,"HMR_7684","MAR07684"
"HMR_7685",-0.140460888678344,-0.826064642532267,-0.0768479773157798,"HMR_7685","MAR07685"
"HMR_7735",-0.000775644028103044,-0.000749287192196831,0.00207017111902683,"HMR_7735","MAR07735"
"HMR_8010",-0.00116009367681499,-0.00116009367681499,0.0020671373656139,"HMR_8010","MAR08010"
"HMR_8077",0.00323563939001327,0.000560021937926784,0.00175916551323117,"HMR_8077","MAR08077"
"HMR_8374",-0.191920127402076,-0.275750327077517,-0.00758197815332039,"HMR_8374","MAR08374"
"HMR_8408",0,-0.00014276685853566,0.00205070445819366,"HMR_8408","MAR08408"
"HMR_8551",0,0.000214655571509546,0.00209184488646315,"HMR_8551","MAR08551"
"HMR_8612",0.000775644028103044,0.000775644028103045,0.0020671373656139,"HMR_8612","MAR08612"
"HMR_8659",0,0.106999177048481,0.0143830739107844,"HMR_8659","MAR08659"
"HMR_8660",0,14.7317266405462,1.69773448276546,"HMR_8660","MAR08660"
"HMR_8687",0.0199380069137072,0.00502071654079237,0.000350111060117558,"HMR_8687","MAR08687"
"HMR_8721",-0.000116009367681499,-0.000425286926321293,0.00203153856109854,"HMR_8721","MAR08721"
"HMR_8901",-0.045003531598866,-0.0259721524606448,0.00425770802511731,"HMR_8901","MAR08901"
"HMR_8917",0.000155128805620609,5.64789340851731e-05,0.00205578245998253,"HMR_8917","MAR08917"
"HMR_8938",0,0.163208192242307,0.020852905581359,"HMR_8938","MAR08938"
"HMR_9183",0,-0.00161000521057002,0.0018818207813397,"HMR_9183","MAR09183"
"HMR_9189",0,15.0661699847074,1.73622994710699,"HMR_9189","MAR09189"
"HMR_9594",0,0.000147905532361866,0.00208416175030073,"HMR_9594","MAR09594"
"HMR_9598",0,0.000148255360746209,0.00208420201663083,"HMR_9598","MAR09598"
"HMR_9605",0,0.316261452114037,0.0384698096418233,"HMR_9605","MAR09605"
"HMR_9608",0.000775644028103044,0.000775644028103045,0.0020671373656139,"HMR_9608","MAR09608"
"HMR_9617",0,8.14761420175194e-05,0.0020765155218083,"HMR_9617","MAR09617"
"HMR_9640",0.045003531598866,0.0259721524606448,-0.000123433293889522,"HMR_9640","MAR09640"
"HMR_9641",2.50768093676815,2.50777996316591,0.00207853561057974,"HMR_9641","MAR09641"
"HMR_9728",-7.61030444964871,-7.61030444964871,0.0020671373656139,"HMR_9728","MAR09728"
"HMR_9019",0.00268882566955494,0.00127929208914028,0.00190489568662595,"HMR_9019","MAR09019"
"HMR_0158",0.00109731369952321,0.00131295621106862,0.00209195848631682,"HMR_0158","MAR00158"
"HMR_0175",-0.000860462811064383,-0.000374843343542841,0.00212303366979187,"HMR_0175","MAR00175"
"HMR_0446",0.000504168618266979,0.000205869349998493,0.0020328021963088,"HMR_0446","MAR00446"
"HMR_0578",0.169914754098361,0.169914754098361,0.0020671373656139,"HMR_0578","MAR00578"
"HMR_0587",-0.0822685513796254,-0.08367808496004,0.00190489568662595,"HMR_0587","MAR00587"
"HMR_2127",0.000386697892271663,0.000386697892271663,0.0020671373656139,"HMR_2127","MAR02127"
"HMR_2141",0.000386697892271663,0.000386697892271663,0.0020671373656139,"HMR_2141","MAR02141"
"HMR_3946",0,9.40955308425667e-05,0.00207796805253138,"HMR_3946","MAR03946"
"HMR_4760",0.000775644028103044,0.000749287192196831,0.00206410361220096,"HMR_4760","MAR04760"
"HMR_4874",-0.0106213215633485,-0.00784366745316626,0.00238685395324649,"HMR_4874","MAR04874"
"HMR_4888",-0.0236497191074843,-0.0191630204729021,0.00258357026916586,"HMR_4888","MAR04888"
"HMR_4898",0.0224574013828716,0.0212035741880568,0.00192281797367174,"HMR_4898","MAR04898"
"HMR_4905",0.000775644028073456,0.000775644028100218,0.00206713736561698,"HMR_4905","MAR04905"
"HMR_4914",-0.167050154787436,-0.167664635442099,0.00199640873984488,"HMR_4914","MAR04914"
"HMR_4922",7.58941520739855e-20,-0.000196060122887154,0.00204457023847214,"HMR_4922","MAR04922"
"HMR_4957",0.0141356697231991,0.0114075811051268,0.00175312591957673,"HMR_4957","MAR04957"
"HMR_5122",0.0106213215633485,0.00784366745316626,0.0017474207779813,"HMR_5122","MAR05122"
"HMR_5361",-0.000501284788138828,-0.000293536804385067,0.00209104980172674,"HMR_5361","MAR05361"
"HMR_6286",0.000388106888200335,0.000127751623887802,0.00203716966863786,"HMR_6286","MAR06286"
"HMR_6293",0,9.78741423099944e-05,0.00207840298240978,"HMR_6293","MAR06293"
"HMR_6295",0.00192694216405496,0.00339973259303943,0.00223666010371391,"HMR_6295","MAR06295"
"HMR_6305",0,0.000235886698050806,0.00209428865485911,"HMR_6305","MAR06305"
"HMR_6306",0,0.000235886698050806,0.00209428865485911,"HMR_6306","MAR06306"
"HMR_6317",0,0.000227812643853233,0.00209335930622389,"HMR_6317","MAR06317"
"HMR_6318",0,0.000227812643853233,0.00209335930622389,"HMR_6318","MAR06318"
"HMR_6323",0,0.00046458315975427,0.00212061232563995,"HMR_6323","MAR06323"
"HMR_6324",0,0.00046458315975427,0.00212061232563995,"HMR_6324","MAR06324"
"HMR_6328",-0.0288124816729452,-0.0382652057955165,0.000979099553698379,"HMR_6328","MAR06328"
"HMR_6389",0.00716992306977696,0.00242896144109687,0.00152143800424912,"HMR_6389","MAR06389"
"HMR_6431",0.000775644028103044,0.000775644028103044,0.0020671373656139,"HMR_6431","MAR06431"
"HMR_6438",-0.000775644028103044,-0.000775644028103044,0.0020671373656139,"HMR_6438","MAR06438"
"HMR_6446",0.000775644028103044,0.000771878765830699,0.00206670397226919,"HMR_6446","MAR06446"
"HMR_6454",0.000775644028103044,0.000775644028103044,0.0020671373656139,"HMR_6454","MAR06454"
"HMR_7638",0.0132075182887655,0.0133455748332152,0.00208302810129981,"HMR_7638","MAR07638"
"HMR_8009",0.000386697892271663,0.000386697892271663,0.0020671373656139,"HMR_8009","MAR08009"
"HMR_8614",0.000775644028103044,0.000775644028103045,0.0020671373656139,"HMR_8614","MAR08614"
"HMR_8891",0.0772832853611364,0.082322546258085,0.00264717189628376,"HMR_8891","MAR08891"
"HMR_8639",0.500234192037471,0.500234192037471,0.0020671373656139,"HMR_8639","MAR08639"
"HMR_0796",-0.000426604215456217,-0.000327577817692372,0.00207853561057987,"HMR_0796","MAR00796"
"HMR_3987",0.0268400534376284,0.0325373803473506,0.00272291733171063,"HMR_3987","MAR03987"
"HMR_4887",0.0281198660839961,0.0335201138004315,0.00268872259681324,"HMR_4887","MAR04887"
"HMR_4907",0.000426604215456695,0.000327577817692724,0.00205573912064791,"HMR_4907","MAR04907"
"HMR_4962",0.054106711090713,0.065402338512395,0.00336729905284155,"HMR_4962","MAR04962"
"HMR_5047",0.000426604215456019,0.000327577817692683,0.00205573912064798,"HMR_5047","MAR05047"
"HMR_7570",0.000213302107728121,0.000163788908846804,0.00206143824313098,"HMR_7570","MAR07570"
"HMR_8887",-0.000426604215456241,-0.000327577817693608,0.00207853561057973,"HMR_8887","MAR08887"
"HMR_2777",0.000246732588391346,0.000130992928764694,0.00205381537246365,"HMR_2777","MAR02777"
"HMR_4765",-0.000193348946135831,-0.00021310977101838,0.00206486283349087,"HMR_4765","MAR04765"
"HMR_4846",-0.000246732588391346,-0.000130992928764694,0.00208045935876414,"HMR_4846","MAR04846"
"HMR_4883",-0.00357792465109701,-0.00350357541746724,0.00207569519258813,"HMR_4883","MAR04883"
"HMR_4894",0.00425592505854801,0.00425592505854801,0.0020671373656139,"HMR_4894","MAR04894"
"HMR_5347",-0.000246732588391346,-0.000130992928764695,0.00208045935876414,"HMR_5347","MAR05347"
"HMR_6629",0.00299818776108097,0.00307253699471074,0.00207569519258813,"HMR_6629","MAR06629"
"HMR_7778",0.000193038997744371,4.43405304848356e-05,0.00205002171166543,"HMR_7778","MAR07778"
"HMR_7780",0.000193038997744371,4.43405304848357e-05,0.00205002171166543,"HMR_7780","MAR07780"
"HMR_8716",0.00044599531615925,0.000406245206694408,0.0020625620049491,"HMR_8716","MAR08716"
"HMR_9809",0.0010973136995232,0.00131322188105631,0.00209198906575492,"HMR_9809","MAR09809"
"HMR_9811",93.7920357488474,56.2367149293499,-4.32066655933266,"HMR_9811","MAR09811"
"HMR_9813",0.000860462811064383,0.000374843343542841,0.00201124106143592,"HMR_9813","MAR09813"
"HMR_9038",-1.38104430913349,-1.93530567290421,-0.0617300615843079,"HMR_9038","MAR09038"
"HMR_9039",-2.52258708821233,-3.75375972787025,-0.139644645140028,"HMR_9039","MAR09039"
"HMR_9040",-0.0756075878220138,-0.18338185927039,-0.0103380149446583,"HMR_9040","MAR09040"
"HMR_9041",-0.624571896955503,-0.524176749050726,0.0136229297104279,"HMR_9041","MAR09041"
"HMR_9042",-0.0106189461358314,-0.107533255874628,-0.00908799972970421,"HMR_9042","MAR09042"
"HMR_9043",0,-0.293824252284018,-0.0317529437451269,"HMR_9043","MAR09043"
"HMR_9044",-2.47699603380226,-3.99605716818531,-0.172781502178778,"HMR_9044","MAR09044"
"HMR_9045",-0.0106189461358314,-0.0764992493245061,-0.00551588949524393,"HMR_9045","MAR09045"
"HMR_9046",-3.40070347603459,-5.00653127223125,-0.182768613581032,"HMR_9046","MAR09046"
"HMR_9048",-0.00185657819078686,-0.000853899529879358,0.00218254878375348,"HMR_9048","MAR09048"
"HMR_9058",0,0.000128998840870381,0.0020819855315754,"HMR_9058","MAR09058"
"HMR_9061",-4.72327174551635,-6.88324356113106,-0.246552305832666,"HMR_9061","MAR09061"
"HMR_9062",-2.42700018735363,-3.25984166382266,-0.0937954950332422,"HMR_9062","MAR09062"
"HMR_9063",-3.24194920374707,-4.5822359036259,-0.152204011285973,"HMR_9063","MAR09063"
"HMR_9064",-0.871322810304451,-1.51147758673345,-0.0716166593052247,"HMR_9064","MAR09064"
"HMR_9065",-0.57716885231421,-0.840959959074656,-0.0282960357134643,"HMR_9065","MAR09065"
"HMR_9067",0,17.2652755330615,1.98935380410068,"HMR_9067","MAR09067"
"HMR_9068",-1.54929470725995,-2.43466641039233,-0.0998418867545182,"HMR_9068","MAR09068"
"HMR_9069",-6.50041104307615,-3.51404549626147,0.345807057520217,"HMR_9069","MAR09069"
"HMR_9072",48.694721107129,70.6117649544286,2.52478673883281,"HMR_9072","MAR09072"
"HMR_9078",0.00823775584474339,0.00848944245579256,0.00209610727376138,"HMR_9078","MAR09078"
"HMR_9079",199.918739057203,132.324199044081,-7.77827368922223,"HMR_9079","MAR09079"
"HMR_9103",-0.0152618702367502,-0.312143672088508,-0.0321048771664741,"HMR_9103","MAR09103"
"HMR_9107",-0.000775644028103044,-0.000749287192196831,0.00207017111902683,"HMR_9107","MAR09107"
"HMR_9108",-265.497262370018,-258.146442266483,0.84816928924552,"HMR_9108","MAR09108"
"HMR_9109",-0.000271475409836065,-0.000105427343625656,0.00208625001211555,"HMR_9109","MAR09109"
"HMR_9110",-0.000504168618266979,-0.000670216684477389,0.00204802471911224,"HMR_9110","MAR09110"
"HMR_9122",-0.000213302107728121,-0.000163788908846804,0.00207283648809681,"HMR_9122","MAR09122"
"HMR_9140",0,0.00206596079880249,0.00230493584972123,"HMR_9140","MAR09140"
"HMR_9143",-0.000775644028103044,-0.000775644028103045,0.0020671373656139,"HMR_9143","MAR09143"
"HMR_9146",0.621926722229182,5.39869982836146,0.55188851065661,"HMR_9146","MAR09146"
"HMR_9147",-0.00748906129738074,-0.00702231946507903,0.00212086079553336,"HMR_9147","MAR09147"
"HMR_9152",-0.000775644028103044,-0.000775644028103044,0.0020671373656139,"HMR_9152","MAR09152"
"HMR_9154",-0.000775644028103044,-0.000771878765830699,0.0020675707589586,"HMR_9154","MAR09154"
"HMR_9159",-0.000775644028103044,-0.000775644028103044,0.0020671373656139,"HMR_9159","MAR09159"
"HMR_9166",-0.191920127402076,-0.275750327077516,-0.00758197815332038,"HMR_9166","MAR09166"
"HMR_9167",-0.000775644028103044,-0.000775644028103045,0.0020671373656139,"HMR_9167","MAR09167"
"HMR_9205",0.226180393558371,0.372466580946738,0.0189051304325486,"HMR_9205","MAR09205"
"HMR_9206",-0.226180393558371,-0.372466580946738,-0.0147708557013208,"HMR_9206","MAR09206"
"HMR_9215",-0.00116009367681499,-0.00116009367681499,0.0020671373656139,"HMR_9215","MAR09215"
"HMR_9232",-0.28028556230846,-0.195090835409476,0.0118733141925217,"HMR_9232","MAR09232"
"HMR_9235",-1.05273338239759,-1.7281713474592,-0.0756778635527458,"HMR_9235","MAR09235"
"HMR_9253",0.126025548134887,0.0147310241152655,-0.0107432069142263,"HMR_9253","MAR09253"
"HMR_9259",-0.0434518822922363,-0.0700316737545231,-0.000992278922093314,"HMR_9259","MAR09259"
"HMR_9269",-0.000775644028103044,-0.000775644028103045,0.0020671373656139,"HMR_9269","MAR09269"
"HMR_9271",-0.000193348946135831,-0.000173588121253282,0.00206941189773692,"HMR_9271","MAR09271"
"HMR_9273",0.000193348946135831,0.000173588121253282,0.00206486283349087,"HMR_9273","MAR09273"
"HMR_9280",0,-14.8387258175947,-1.7059161445794,"HMR_9280","MAR09280"
"HMR_9285",-0.457270789374019,-0.457270789374019,0.00206713736561388,"HMR_9285","MAR09285"
"HMR_9286",-0.015532611067406,-0.0145450435320612,0.00218080944641752,"HMR_9286","MAR09286"
"HMR_9295",-0.570709564982083,-0.58549761727295,0.00036498676347928,"HMR_9295","MAR09295"
"HMR_9300",-0.166860527399711,-0.120621307957123,0.0073894146789721,"HMR_9300","MAR09300"
"HMR_9303",0.28028556230846,0.195090835409476,-0.00773903946129396,"HMR_9303","MAR09303"
"HMR_9346",-0.045003531598866,-0.0259721524606448,0.00425770802511731,"HMR_9346","MAR09346"
"HMR_9348",-0.0716499301671488,-0.128624893047657,-0.00449085725505362,"HMR_9348","MAR09348"
"HMR_9351",-0.255686182669789,-0.163959718969554,0.0126251373204465,"HMR_9351","MAR09351"
"HMR_9353",-0.61557291479848,-0.604837171360559,0.00330285467292321,"HMR_9353","MAR09353"
"HMR_9358",0,5.41975984663515e-05,0.00207337567699184,"HMR_9358","MAR09358"
"HMR_9363",-0.0199380069137072,-0.00502511389419498,0.00378365752211949,"HMR_9363","MAR09363"
"HMR_9378",-0.0353283372365337,-0.0353283372365339,0.00206713736561387,"HMR_9378","MAR09378"
"HMR_9383",-1.5071165716643,-14.2509194238519,-1.46478402542969,"HMR_9383","MAR09383"
"HMR_9404",-0.000835903573813637,-0.00141539140999963,0.00200043652158842,"HMR_9404","MAR09404"
"HMR_9406",0,0.0032502875870419,0.00244125552969497,"HMR_9406","MAR09406"
"HMR_9418",7.7715611723761e-17,0.778612711807828,0.0916878710610091,"HMR_9418","MAR09418"
"HMR_9421",0.50854174360038,0.0718212206656058,-0.0482007469004616,"HMR_9421","MAR09421"
"HMR_9423",-0.0673722287711479,-0.0466348659826024,0.00445407202495418,"HMR_9423","MAR09423"
"HMR_9440",-1.13698954508817,-1.12203319917783,0.00378865908438356,"HMR_9440","MAR09440"
"HMR_9456",0,-0.00161000521057002,0.0018818207813397,"HMR_9456","MAR09456"
"HMR_9463",0,15.0661699847074,1.73622994710699,"HMR_9463","MAR09463"
"HMR_9690",0.546975376456034,0.708145696414426,0.0206183401722767,"HMR_9690","MAR09690"
"HMR_9691",-0.000775644028103044,-0.000775644028103044,0.0020671373656139,"HMR_9691","MAR09691"
"HMR_9729",-7.61030444964871,-7.61030444964871,0.0020671373656139,"HMR_9729","MAR09729"
"ACRNtm",-0.00181170960187356,-0.00184249096135819,0.00206359433583886,"ACRNtm","MAR00060"
"AMY2e",0.00103666786709697,0.000402775407647748,0.00199417438101541,"AMY2e","MAR00072"
"BILDGLCURtr",0.000193348946135831,0.000173588121253282,0.00206486283349087,"BILDGLCURtr","MAR00089"
"BTNt4i",0.000736861826697892,0.0007718787658307,0.00207116792371969,"BTNt4i","MAR00095"
"C180CRNt",8.70491803278689e-05,5.70527026910556e-05,0.00206368467816952,"C180CRNt","MAR00107"
"CITtam",0,-0.000109130446784892,0.0020545761133237,"CITtam","MAR00125"
"CLS_hs",0.00268882566955495,0.00127929208914028,0.00190489568662595,"CLS_hs","MAR00129"
"EX_atp[e]",-844.060685969681,-843.947835638049,0.0150565599183284,"EX_atp[e]","MAR00569"
"EX_crvnc[e]",-2.40705341907345e-05,-0.000133884252487728,0.00205449746665727,"EX_crvnc[e]","MAR00573"
"EX_glyc_S[e]",0,0.00349564362482591,0.00246949676926033,"EX_glyc_S[e]","MAR00603"
"EX_glygn2[e]",-0.00103666786709697,-0.000402775407647748,0.00214010035021238,"EX_glygn2[e]","MAR00606"
"EX_glygn4[e]",0.00103666786709697,0.000402775407647748,0.00199417438101541,"EX_glygn4[e]","MAR00608"
"EX_lpchol_hs[e]",-2.33776618266979,-2.33786520906755,0.0020557391206481,"EX_lpchol_hs[e]","MAR00628"
"EX_pe_hs[e]",-0.790180046838408,-0.789781968119922,0.00211295745855381,"EX_pe_hs[e]","MAR00656"
"EX_pglyc_hs[e]",-0.124742295081967,-0.124742295081967,0.0020671373656139,"EX_pglyc_hs[e]","MAR00658"
"EX_ps_hs[e]",-0.0787409836065574,-0.0787409836065572,0.00206713736561392,"EX_ps_hs[e]","MAR00661"
"EX_strdnc[e]",-0.000253969122349188,-0.000281850084960326,0.00206392818049856,"EX_strdnc[e]","MAR00695"
"FAOXC161802m",0.000253969122349188,0.000297823890540767,0.00207218518520606,"FAOXC161802m","MAR00764"
"FAOXC180",0.000253969122349188,0.000281850084960326,0.00207034655072923,"FAOXC180","MAR00776"
"FAOXC182806m",0.00112423432456778,0.000819365024116575,0.00203204596526391,"FAOXC182806m","MAR00785"
"FAOXC18280m",0.000557150032437113,0.00046089338015736,0.0020560579269282,"FAOXC18280m","MAR00788"
"FAOXC18480m",2.13405597986489e-05,7.88126829035889e-05,0.00207375258491559,"FAOXC18480m","MAR00818"
"FAOXC2051843m",2.13405597986489e-05,7.88126829035889e-05,0.00207375258491559,"FAOXC2051843m","MAR00923"
"FAOXC226205m",2.13405597986489e-05,7.88126829035358e-05,0.00207375258491558,"FAOXC226205m","MAR00970"
"FOLt2",-0.438164206817567,-4.31647729877772,-0.444338706683478,"FOLt2","MAR01047"
"GLCt2_2",-35.3217212702293,-35.397740286518,-0.00668288676226544,"GLCt2_2","MAR01378"
"GLYC_St",0,0.00349564362482591,0.00246949676926033,"GLYC_St","MAR01385"
"HPYRR2x",0,0.00174782181241295,0.00226831706743711,"HPYRR2x","MAR01453"
"LNELDCCRNt",4.98843717432699e-05,5.40308188996115e-05,0.00206761463451889,"LNELDCCRNt","MAR01486"
"LNLCCRNt",0.000146771332455742,0.000107755182492784,0.00206264648596009,"LNLCCRNt","MAR01487"
"LPCHOLt",2.33776618266979,2.33786520906755,0.00207853561057969,"LPCHOLt","MAR01499"
"NAHCO3_HCLt",0.0259486448336211,0.182302821897814,0.0200639872144912,"NAHCO3_HCLt","MAR01525"
"NMNATr",0.0353283372365337,0.0353283372365341,0.00206713736561394,"NMNATr","MAR01542"
"PEt",0.790180046838408,0.789781968119922,0.00202131727267398,"PEt","MAR01601"
"PGLYCt",0.124742295081967,0.124742295081967,0.0020671373656139,"PGLYCt","MAR01607"
"PSt3",0.0787409836065574,0.0787409836065572,0.00206713736561387,"PSt3","MAR01669"
"RDH2a",0.0186233966103316,0.0261265042018847,0.00293076827884312,"RDH2a","MAR01690"
"THFt2",0.403730750118863,0.830285484261323,0.0511649078686554,"THFt2","MAR01780"
"UGT1A10r",-0.000386697892271663,-0.000386697892271663,0.0020671373656139,"UGT1A10r","MAR01820"
"XOLEST2te",0.0476590163934438,0.0476590163934429,0.00206713736561379,"XOLEST2te","MAR01827"
"EX_ahdt[e]",265.497262370018,258.146442266483,-0.844035014514292,"EX_ahdt[e]","MAR01871"
"EX_dha[e]",-0.00240051522248244,-0.000379621090298477,0.00229974853686812,"EX_dha[e]","MAR01921"
"EX_fad[e]",-0.000775644028103061,-0.000775644028102773,0.00206713736561393,"EX_fad[e]","MAR01939"
"r0193",-0.0152618702367502,-0.0285122063852451,0.00054198265219866,"r0193","MAR02027"
"r0309",0.000162877244874016,0.000158701671471111,0.00206665674418774,"r0309","MAR02028"
"r0310",9.10918774751719e-05,0.000139122219069656,0.00207266580663221,"r0310","MAR02035"
"r0707",-265.497262370018,-258.146442266483,0.84816928924552,"r0707","MAR02186"
"r0791",-0.00109623122808835,-0.00127004920507787,0.00204713037832611,"r0791","MAR02207"
"r0941",-0.00823775584474288,-0.00886912578337215,0.00199446473097145,"r0941","MAR02225"
"r1147",0,0.000140715308883382,0.0020833341333176,"r1147","MAR02303"
"r1253",0.000253969122349188,0.000281850084960326,0.00207034655072923,"r1253","MAR02313"
"r1400",-0.000405538012197879,-0.000270657973188456,0.00208266247568925,"r1400","MAR02340"
"r1423",386.065544543656,435.035309992057,5.638638749698,"r1423","MAR02351"
"r2373",0.00151888932944536,0.00486505977176493,0.00245229194318845,"r2373","MAR02405"
"r2510",0.000246732588391346,0.000131381164593801,0.00205386005960955,"r2510","MAR02432"
"RE1804M",0.000239359911112577,8.13099395528048e-05,0.00204894532456844,"RE1804M","MAR02885"
"RE1807M",0.000239359911112577,8.25835171149021e-05,0.0020490919172888,"RE1807M","MAR02891"
"RE2269E",2.08486065852181,2.40860398892635,0.0393309969967771,"RE2269E","MAR03042"
"RE2426C",-1.09763938179779,-25.4895989735191,-2.80552292856441,"RE2426C","MAR03119"
"EX_HC00822[e]",-0.0268400534376284,-0.0325373803473506,0.00141135739951716,"EX_HC00822[e]","MAR04142"
"EX_HC02192[e]",0,-0.551168544695178,-0.0613740685334194,"EX_HC02192[e]","MAR04146"
"EX_HC02193[e]",-7.31537357880028,-44.099428008659,-4.23189141006296,"EX_HC02193[e]","MAR04148"
"EX_HC02191[e]",7.31537357880028,44.6505965533542,4.29946689069322,"EX_HC02191[e]","MAR04164"
"EX_CE5786[e]",-2.08486065852181,-2.40860398892635,-0.0351967222655492,"EX_CE5786[e]","MAR04341"
"EX_CE5788[e]",2.08486065852181,2.40860398892635,0.0393309969967771,"EX_CE5788[e]","MAR04349"
"EX_crm_hs[e]",-2.73248454070484,-2.74891391732067,0.000176065252175915,"EX_crm_hs[e]","MAR04384"
"PIt8",-459.123364188749,-410.016161382911,5.65445821504176,"PIt8","MAR04411"
"FAOXC61C4m",0.00109623122808835,0.00127519324454946,0.00208773644777069,"FAOXC61C4m","MAR06279"
"FAOXC8C6m",0.00109623122808835,0.00128527623569769,0.00208889703126855,"FAOXC8C6m","MAR06329"
"CYSSNAT5tc",0.138540534923232,0.208676203457867,0.0101399699523009,"CYSSNAT5tc","MAR06887"
"GLYGLYCNc",0,-0.330927771279071,-0.0360236736530639,"GLYGLYCNc","MAR06898"
"Coqe",0.000581733021077285,0.000559568791068873,0.00206458619412,"Coqe","MAR07819"
"EX_tdechola[e]",0,-0.22744416711265,-0.024112390430748,"EX_tdechola[e]","MAR08959"
"EX_q10[e]",-0.000581733021077285,-0.000559568791068873,0.00206968853710779,"EX_q10[e]","MAR08966"
"EX_q10h2[e]",-0.000193911007025762,-0.000216075237034175,0.00206458619412,"EX_q10h2[e]","MAR08967"
"GLUPROASCT1",0.551786140425005,1.96089753298493,0.164260221224395,"GLUPROASCT1","MAR08972"
"PPItm",-0.0126892518553644,-0.0192304775748857,0.00131422203381877,"PPItm","MAR08987"
"Q10H2e",-0.000193911007025762,-0.000216075237034175,0.00206458619412,"Q10H2e","MAR08991"
"RPEc",0.0114747031032777,0.0184198788699275,0.00286654859845317,"RPEc","MAR08992"
"TAURCHAe",7.7715611723761e-17,0.778612711807828,0.0916878710610091,"TAURCHAe","MAR08995"
"q10h2tc",-0.000193911007025762,-0.000216075237034175,0.00206458619412,"q10h2tc","MAR08997"
"q10tm",0.000581733021077285,0.000559568791068873,0.00206458619412,"q10tm","MAR08998"
"MAL_Lte",0.0677785847680293,0.068167918897991,0.00211195092934163,"MAL_Lte","MAR09030"
"OROTGLUt",-0.546975376456034,-0.708145696414426,-0.0164840654410489,"OROTGLUt","MAR09031"
"PEPtr",-0.179966587819037,-0.202890324467238,-0.000571455693933842,"PEPtr","MAR09112"
"2PGtr",0,0.000126943196320066,0.00208174892052343,"2PGtr","MAR09820"
"DCMPtr",0.184556576849462,0.205293939638007,0.00445407202495409,"DCMPtr","MAR09824"
"DHAPtr",0.00240051522248244,0.000379621090298477,0.00183452619435967,"DHAPtr","MAR09825"
"ETHAMPtr",7.75644028103044e-05,0.000475643121295959,0.00211295745855378,"ETHAMPtr","MAR09827"
"FUMtr",0.0290326463700234,0.0270319206404793,0.00183684763994441,"FUMtr","MAR09828"
"GLCURtr",0.00011634660421589,8.66010322637872e-05,0.00206371355819063,"GLCURtr","MAR09830"
"ICITtr",0.00181170960187354,0.00430709181473516,0.00235436358395785,"ICITtr","MAR09831"
"UDPGLCURtr",0.00605451990632318,0.00622281352580329,0.00208650848224907,"UDPGLCURtr","MAR09837"
"GLYC3tr",0.0780522164472958,0.0775530973490696,0.00200968721214727,"GLYC3tr","MAR09839"
"OROT5Ptr",0.585927132896315,0.747097452854708,0.0206183401722767,"OROT5Ptr","MAR09841"
"EX_2pg[e]",0,-0.000126943196320066,0.00205252581070436,"EX_2pg[e]","MAR09842"
"EX_dcmp[e]",-0.184556576849462,-0.205293939638007,-0.000319797293726303,"EX_dcmp[e]","MAR09847"
"EX_ethamp[e]",-7.75644028103044e-05,-0.000475643121295959,0.00202131727267401,"EX_ethamp[e]","MAR09849"
"EX_icit[e]",-0.00181170960187354,-0.00430709181473516,0.00177991114726994,"EX_icit[e]","MAR09854"
"EX_pep[e]",-0.179966587819037,-0.202890324467238,-0.000571455693933842,"EX_pep[e]","MAR09858"
"EX_udpglcur[e]",-0.00605451990632318,-0.00622281352580329,0.00204776624897872,"EX_udpglcur[e]","MAR09864"
"EX_orot5p[e]",-0.585927132896315,-0.747097452854708,-0.0164840654410489,"EX_orot5p[e]","MAR09867"
"EX_glyc3p[e]",-0.0780522164472958,-0.0775530973490696,0.00212458751908052,"EX_glyc3p[e]","MAR09868"
"FOLOAT1tc",-0.0433016267332714,-0.0700152940155741,-0.00100768844345347,"FOLOAT1tc","MAR09883"
"FOLOATPtc",0,-0.186142593035899,-0.0193584513858295,"FOLOATPtc","MAR09885"
"GLUB0AT3tc",0.0259486448336211,0.181910123813599,0.0200187864492142,"GLUB0AT3tc","MAR09888"
"PCRNte",0.000166613130907622,0.000182653054747653,0.0020689836105071,"PCRNte","MAR09913"
